user_id,timestamp,event_name,session_id,device,page_url,duration
user_268,2025-05-18 21:47:42.221381,cart_add,session_21,desktop,https://example.com/cart,38
user_547,2025-05-15 19:47:42.221648,homepage_view,session_15,tablet,https://example.com/homepage,29
user_86,2025-04-30 13:47:42.221932,homepage_view,session_6,mobile,https://example.com/homepage,75
user_59,2025-05-22 17:47:42.222199,homepage_view,session_69,desktop,https://example.com/homepage,22
user_626,2025-05-03 19:47:42.222467,homepage_view,session_56,mobile,https://example.com/homepage,66
user_709,2025-05-22 14:47:42.222912,homepage_view,session_3,mobile,https://example.com/homepage,135
user_983,2025-05-06 06:47:42.223370,purchase_complete,session_28,desktop,https://example.com/purchase,126
user_929,2025-05-19 02:47:42.223661,checkout_start,session_64,mobile,https://example.com/checkout,172
user_128,2025-05-13 18:47:42.223969,product_click,session_56,tablet,https://example.com/product,62
user_927,2025-05-20 18:47:42.224243,homepage_view,session_83,tablet,https://example.com/homepage,152
user_233,2025-05-15 03:47:42.224520,homepage_view,session_71,desktop,https://example.com/homepage,82
user_29,2025-05-09 01:47:42.224796,checkout_start,session_74,desktop,https://example.com/checkout,99
user_749,2025-05-09 15:47:42.225065,homepage_view,session_97,mobile,https://example.com/homepage,139
user_743,2025-05-14 00:47:42.225333,product_click,session_6,tablet,https://example.com/product,129
user_525,2025-05-08 06:47:42.225600,product_click,session_12,desktop,https://example.com/product,24
user_92,2025-04-30 07:47:42.225868,homepage_view,session_88,mobile,https://example.com/homepage,144
user_893,2025-05-13 03:47:42.226167,product_click,session_40,desktop,https://example.com/product,45
user_618,2025-05-20 22:47:42.226434,product_click,session_9,desktop,https://example.com/product,51
user_257,2025-05-09 15:47:42.226702,cart_add,session_44,tablet,https://example.com/cart,23
user_707,2025-05-12 16:47:42.226968,product_click,session_87,desktop,https://example.com/product,158
user_323,2025-05-13 14:47:42.227240,homepage_view,session_87,mobile,https://example.com/homepage,62
user_487,2025-05-20 13:47:42.227507,product_click,session_89,mobile,https://example.com/product,114
user_339,2025-05-18 03:47:42.227773,homepage_view,session_53,mobile,https://example.com/homepage,104
user_574,2025-05-15 16:47:42.228064,product_click,session_70,mobile,https://example.com/product,113
user_701,2025-05-07 13:47:42.228332,checkout_start,session_4,tablet,https://example.com/checkout,21
user_57,2025-05-24 18:47:42.228601,cart_add,session_90,mobile,https://example.com/cart,121
user_559,2025-05-13 13:47:42.228869,homepage_view,session_6,tablet,https://example.com/homepage,166
user_398,2025-05-08 22:47:42.229135,homepage_view,session_16,mobile,https://example.com/homepage,78
user_128,2025-05-19 18:47:42.229402,homepage_view,session_70,mobile,https://example.com/homepage,161
user_948,2025-05-24 04:47:42.229668,product_click,session_80,mobile,https://example.com/product,136
user_937,2025-04-26 14:47:42.229934,checkout_start,session_92,tablet,https://example.com/checkout,69
user_991,2025-05-08 08:47:42.230205,product_click,session_30,desktop,https://example.com/product,103
user_554,2025-05-17 15:47:42.230493,homepage_view,session_11,tablet,https://example.com/homepage,171
user_530,2025-05-13 17:47:42.230938,homepage_view,session_77,tablet,https://example.com/homepage,91
user_734,2025-05-13 15:47:42.231240,product_click,session_31,mobile,https://example.com/product,29
user_238,2025-05-21 15:47:42.231529,cart_add,session_7,tablet,https://example.com/cart,87
user_777,2025-05-10 05:47:42.231957,product_click,session_36,tablet,https://example.com/product,156
user_437,2025-04-29 20:47:42.232250,checkout_start,session_54,mobile,https://example.com/checkout,129
user_743,2025-05-04 16:47:42.232527,homepage_view,session_29,tablet,https://example.com/homepage,41
user_983,2025-05-11 07:47:42.232830,product_click,session_38,tablet,https://example.com/product,48
user_727,2025-05-14 18:47:42.233103,homepage_view,session_91,tablet,https://example.com/homepage,12
user_937,2025-04-29 19:47:42.233371,homepage_view,session_3,desktop,https://example.com/homepage,100
user_454,2025-05-20 21:47:42.233641,homepage_view,session_58,tablet,https://example.com/homepage,127
user_160,2025-05-05 02:47:42.233908,homepage_view,session_80,tablet,https://example.com/homepage,15
user_409,2025-05-21 14:47:42.234175,product_click,session_40,desktop,https://example.com/product,135
user_751,2025-05-17 00:47:42.234442,homepage_view,session_79,mobile,https://example.com/homepage,49
user_701,2025-05-17 18:47:42.234709,product_click,session_44,desktop,https://example.com/product,146
user_654,2025-05-08 15:47:42.234976,cart_add,session_65,tablet,https://example.com/cart,92
user_567,2025-05-23 09:47:42.235249,checkout_start,session_13,tablet,https://example.com/checkout,62
user_656,2025-05-08 12:47:42.235536,cart_add,session_8,mobile,https://example.com/cart,44
user_503,2025-05-18 19:47:42.235805,purchase_complete,session_14,desktop,https://example.com/purchase,57
user_848,2025-05-13 14:47:42.236074,homepage_view,session_6,desktop,https://example.com/homepage,20
user_813,2025-05-24 13:47:42.236346,checkout_start,session_64,mobile,https://example.com/checkout,26
user_999,2025-04-28 01:47:42.236633,homepage_view,session_47,mobile,https://example.com/homepage,81
user_24,2025-05-21 03:47:42.236901,homepage_view,session_15,tablet,https://example.com/homepage,176
user_712,2025-05-05 09:47:42.237169,checkout_start,session_78,mobile,https://example.com/checkout,172
user_756,2025-05-19 09:47:42.237435,purchase_complete,session_34,mobile,https://example.com/purchase,165
user_259,2025-04-29 04:47:42.237702,homepage_view,session_51,desktop,https://example.com/homepage,127
user_925,2025-04-26 17:47:42.237969,product_click,session_17,desktop,https://example.com/product,156
user_341,2025-05-19 05:47:42.238448,product_click,session_51,tablet,https://example.com/product,174
user_236,2025-05-22 14:47:42.238988,product_click,session_48,mobile,https://example.com/product,86
user_527,2025-05-05 05:47:42.239315,homepage_view,session_69,desktop,https://example.com/homepage,123
user_646,2025-05-04 13:47:42.239596,product_click,session_71,mobile,https://example.com/product,8
user_488,2025-05-08 23:47:42.239868,checkout_start,session_25,mobile,https://example.com/checkout,167
user_425,2025-04-26 20:47:42.240138,product_click,session_37,tablet,https://example.com/product,96
user_324,2025-05-06 05:47:42.240409,product_click,session_53,mobile,https://example.com/product,156
user_486,2025-05-19 18:47:42.240678,checkout_start,session_30,tablet,https://example.com/checkout,40
user_52,2025-05-09 19:47:42.240947,homepage_view,session_15,mobile,https://example.com/homepage,176
user_861,2025-05-13 18:47:42.241216,product_click,session_49,desktop,https://example.com/product,46
user_527,2025-05-16 13:47:42.241484,homepage_view,session_63,tablet,https://example.com/homepage,97
user_52,2025-05-05 23:47:42.241751,purchase_complete,session_63,mobile,https://example.com/purchase,124
user_43,2025-05-15 01:47:42.242018,homepage_view,session_7,mobile,https://example.com/homepage,137
user_732,2025-05-23 20:47:42.242290,product_click,session_80,desktop,https://example.com/product,136
user_707,2025-05-14 05:47:42.242575,homepage_view,session_21,mobile,https://example.com/homepage,86
user_393,2025-05-23 01:47:42.242851,homepage_view,session_84,desktop,https://example.com/homepage,87
user_612,2025-05-03 08:47:42.243125,product_click,session_95,tablet,https://example.com/product,59
user_105,2025-05-23 04:47:42.243393,product_click,session_69,tablet,https://example.com/product,160
user_260,2025-04-28 23:47:42.243660,checkout_start,session_88,tablet,https://example.com/checkout,49
user_165,2025-05-22 19:47:42.243928,homepage_view,session_65,desktop,https://example.com/homepage,69
user_794,2025-05-16 02:47:42.244195,cart_add,session_53,tablet,https://example.com/cart,34
user_492,2025-05-17 00:47:42.244461,product_click,session_89,tablet,https://example.com/product,127
user_660,2025-05-23 15:47:42.244728,homepage_view,session_47,mobile,https://example.com/homepage,133
user_958,2025-04-26 19:47:42.244995,purchase_complete,session_78,desktop,https://example.com/purchase,31
user_686,2025-05-06 16:47:42.245262,cart_add,session_1,mobile,https://example.com/cart,7
user_564,2025-04-28 03:47:42.245529,product_click,session_60,mobile,https://example.com/product,93
user_968,2025-04-27 09:47:42.245808,product_click,session_19,desktop,https://example.com/product,26
user_678,2025-05-15 19:47:42.246242,cart_add,session_35,tablet,https://example.com/cart,87
user_395,2025-05-21 21:47:42.246549,cart_add,session_90,mobile,https://example.com/cart,105
user_457,2025-05-19 09:47:42.246828,product_click,session_57,mobile,https://example.com/product,52
user_572,2025-05-13 20:47:42.247102,product_click,session_12,tablet,https://example.com/product,112
user_226,2025-05-15 21:47:42.247409,product_click,session_34,tablet,https://example.com/product,148
user_706,2025-05-12 00:47:42.247975,purchase_complete,session_35,tablet,https://example.com/purchase,12
user_963,2025-05-07 20:47:42.248392,homepage_view,session_38,tablet,https://example.com/homepage,27
user_467,2025-05-03 08:47:42.248693,homepage_view,session_28,tablet,https://example.com/homepage,8
user_579,2025-05-06 17:47:42.248979,homepage_view,session_7,tablet,https://example.com/homepage,78
user_668,2025-05-14 23:47:42.249275,homepage_view,session_19,mobile,https://example.com/homepage,81
user_944,2025-05-07 06:47:42.249550,homepage_view,session_15,desktop,https://example.com/homepage,32
user_534,2025-05-24 22:47:42.249821,homepage_view,session_86,tablet,https://example.com/homepage,38
user_682,2025-05-15 12:47:42.250091,cart_add,session_40,desktop,https://example.com/cart,160
user_465,2025-05-17 00:47:42.250370,purchase_complete,session_90,tablet,https://example.com/purchase,96
user_598,2025-05-10 12:47:42.250639,product_click,session_57,mobile,https://example.com/product,95
user_734,2025-05-05 07:47:42.250908,product_click,session_40,desktop,https://example.com/product,52
user_874,2025-04-27 05:47:42.251175,cart_add,session_19,mobile,https://example.com/cart,48
user_368,2025-05-14 09:47:42.251470,cart_add,session_89,mobile,https://example.com/cart,134
user_286,2025-05-08 14:47:42.251739,cart_add,session_76,tablet,https://example.com/cart,125
user_664,2025-04-29 02:47:42.252006,product_click,session_24,tablet,https://example.com/product,17
user_586,2025-05-12 08:47:42.252306,product_click,session_72,mobile,https://example.com/product,75
user_889,2025-04-28 07:47:42.252578,homepage_view,session_43,mobile,https://example.com/homepage,115
user_535,2025-05-06 22:47:42.252846,product_click,session_46,desktop,https://example.com/product,65
user_832,2025-04-30 19:47:42.253114,cart_add,session_52,mobile,https://example.com/cart,71
user_851,2025-04-27 12:47:42.253388,cart_add,session_2,desktop,https://example.com/cart,82
user_458,2025-05-03 18:47:42.253824,homepage_view,session_67,tablet,https://example.com/homepage,157
user_935,2025-04-30 14:47:42.254957,homepage_view,session_47,desktop,https://example.com/homepage,96
user_922,2025-05-04 20:47:42.255310,homepage_view,session_22,mobile,https://example.com/homepage,81
user_905,2025-05-03 12:47:42.255590,checkout_start,session_17,tablet,https://example.com/checkout,63
user_524,2025-04-30 05:47:42.255863,checkout_start,session_64,mobile,https://example.com/checkout,148
user_585,2025-05-05 14:47:42.256142,cart_add,session_46,tablet,https://example.com/cart,110
user_538,2025-05-17 11:47:42.256417,product_click,session_53,tablet,https://example.com/product,51
user_629,2025-04-30 05:47:42.256708,homepage_view,session_35,tablet,https://example.com/homepage,100
user_528,2025-05-10 08:47:42.256981,product_click,session_17,desktop,https://example.com/product,24
user_468,2025-05-18 04:47:42.257255,homepage_view,session_82,mobile,https://example.com/homepage,176
user_364,2025-05-21 01:47:42.257523,product_click,session_50,desktop,https://example.com/product,18
user_808,2025-05-18 20:47:42.257791,homepage_view,session_34,mobile,https://example.com/homepage,84
user_78,2025-05-22 03:47:42.258059,product_click,session_44,mobile,https://example.com/product,115
user_160,2025-05-10 02:47:42.258331,homepage_view,session_67,desktop,https://example.com/homepage,74
user_727,2025-05-13 04:47:42.258618,homepage_view,session_54,tablet,https://example.com/homepage,36
user_216,2025-05-02 04:47:42.258887,product_click,session_97,tablet,https://example.com/product,80
user_318,2025-05-05 02:47:42.259156,checkout_start,session_18,tablet,https://example.com/checkout,81
user_926,2025-05-22 08:47:42.259428,homepage_view,session_49,mobile,https://example.com/homepage,166
user_896,2025-04-30 13:47:42.259694,homepage_view,session_18,desktop,https://example.com/homepage,22
user_778,2025-05-16 22:47:42.259961,product_click,session_37,mobile,https://example.com/product,149
user_462,2025-04-27 20:47:42.260233,purchase_complete,session_46,mobile,https://example.com/purchase,23
user_745,2025-05-17 20:47:42.260499,product_click,session_94,desktop,https://example.com/product,30
user_886,2025-05-18 07:47:42.260766,cart_add,session_46,mobile,https://example.com/cart,67
user_28,2025-05-13 19:47:42.261032,homepage_view,session_29,tablet,https://example.com/homepage,81
user_114,2025-05-14 19:47:42.261496,checkout_start,session_5,desktop,https://example.com/checkout,63
user_234,2025-05-08 21:47:42.261809,homepage_view,session_47,mobile,https://example.com/homepage,82
user_362,2025-05-09 22:47:42.262099,homepage_view,session_89,desktop,https://example.com/homepage,83
user_954,2025-05-02 06:47:42.262395,product_click,session_6,tablet,https://example.com/product,8
user_478,2025-05-17 01:47:42.262669,homepage_view,session_34,tablet,https://example.com/homepage,120
user_200,2025-05-14 08:47:42.262938,checkout_start,session_78,mobile,https://example.com/checkout,59
user_653,2025-04-28 20:47:42.263215,cart_add,session_4,tablet,https://example.com/cart,52
user_542,2025-05-08 08:47:42.263484,product_click,session_29,mobile,https://example.com/product,30
user_823,2025-05-17 17:47:42.263751,checkout_start,session_56,desktop,https://example.com/checkout,132
user_729,2025-05-06 22:47:42.264018,cart_add,session_61,mobile,https://example.com/cart,17
user_752,2025-05-10 04:47:42.264292,homepage_view,session_89,mobile,https://example.com/homepage,29
user_939,2025-04-27 23:47:42.264584,product_click,session_87,mobile,https://example.com/product,27
user_908,2025-05-19 16:47:42.264854,homepage_view,session_13,desktop,https://example.com/homepage,138
user_254,2025-05-18 09:47:42.265122,homepage_view,session_52,mobile,https://example.com/homepage,12
user_546,2025-05-03 11:47:42.265396,purchase_complete,session_79,mobile,https://example.com/purchase,178
user_40,2025-05-12 14:47:42.265667,checkout_start,session_45,desktop,https://example.com/checkout,137
user_993,2025-05-24 03:47:42.265935,homepage_view,session_80,tablet,https://example.com/homepage,28
user_166,2025-05-04 05:47:42.266209,checkout_start,session_37,desktop,https://example.com/checkout,174
user_448,2025-04-29 01:47:42.266476,homepage_view,session_50,desktop,https://example.com/homepage,19
user_619,2025-05-05 01:47:42.266743,product_click,session_53,mobile,https://example.com/product,117
user_759,2025-04-26 19:47:42.267009,product_click,session_38,tablet,https://example.com/product,72
user_321,2025-04-27 12:47:42.267283,homepage_view,session_54,mobile,https://example.com/homepage,104
user_77,2025-05-16 18:47:42.267553,homepage_view,session_7,mobile,https://example.com/homepage,111
user_586,2025-05-06 22:47:42.267820,product_click,session_11,tablet,https://example.com/product,82
user_608,2025-04-26 15:47:42.268089,product_click,session_50,tablet,https://example.com/product,133
user_576,2025-05-04 13:47:42.268363,product_click,session_4,tablet,https://example.com/product,80
user_621,2025-05-07 19:47:42.268630,homepage_view,session_17,desktop,https://example.com/homepage,169
user_460,2025-05-19 17:47:42.268931,product_click,session_61,tablet,https://example.com/product,38
user_496,2025-05-19 20:47:42.269387,homepage_view,session_20,mobile,https://example.com/homepage,165
user_145,2025-05-12 04:47:42.269685,product_click,session_57,mobile,https://example.com/product,17
user_699,2025-05-15 15:47:42.269966,cart_add,session_6,desktop,https://example.com/cart,155
user_403,2025-04-29 08:47:42.270359,homepage_view,session_51,tablet,https://example.com/homepage,46
user_196,2025-04-29 12:47:42.270696,homepage_view,session_38,mobile,https://example.com/homepage,30
user_531,2025-05-09 12:47:42.271089,homepage_view,session_9,desktop,https://example.com/homepage,54
user_81,2025-05-17 13:47:42.271373,cart_add,session_22,desktop,https://example.com/cart,69
user_790,2025-04-29 13:47:42.271652,homepage_view,session_18,mobile,https://example.com/homepage,58
user_862,2025-05-15 18:47:42.271931,purchase_complete,session_92,desktop,https://example.com/purchase,12
user_695,2025-05-08 13:47:42.272208,homepage_view,session_54,tablet,https://example.com/homepage,147
user_914,2025-05-03 07:47:42.272507,homepage_view,session_96,desktop,https://example.com/homepage,50
user_807,2025-05-10 02:47:42.272776,checkout_start,session_15,tablet,https://example.com/checkout,84
user_487,2025-05-11 01:47:42.273045,homepage_view,session_70,mobile,https://example.com/homepage,112
user_447,2025-05-14 12:47:42.273321,homepage_view,session_34,mobile,https://example.com/homepage,169
user_371,2025-05-02 19:47:42.273589,cart_add,session_64,desktop,https://example.com/cart,16
user_255,2025-05-12 16:47:42.273856,homepage_view,session_97,tablet,https://example.com/homepage,106
user_227,2025-04-30 21:47:42.274138,product_click,session_65,mobile,https://example.com/product,137
user_118,2025-05-01 16:47:42.274413,cart_add,session_5,tablet,https://example.com/cart,25
user_277,2025-04-27 11:47:42.274682,product_click,session_54,tablet,https://example.com/product,120
user_150,2025-05-23 03:47:42.274948,cart_add,session_68,desktop,https://example.com/cart,160
user_810,2025-05-08 21:47:42.275216,homepage_view,session_23,desktop,https://example.com/homepage,156
user_577,2025-05-02 16:47:42.275483,homepage_view,session_70,mobile,https://example.com/homepage,64
user_93,2025-05-24 18:47:42.275751,product_click,session_12,tablet,https://example.com/product,116
user_856,2025-05-02 22:47:42.276018,product_click,session_62,tablet,https://example.com/product,140
user_303,2025-05-18 21:47:42.276285,homepage_view,session_2,desktop,https://example.com/homepage,117
user_160,2025-05-09 11:47:42.276588,checkout_start,session_65,tablet,https://example.com/checkout,142
user_916,2025-05-11 14:47:42.277016,homepage_view,session_81,mobile,https://example.com/homepage,155
user_650,2025-05-02 16:47:42.277302,product_click,session_46,tablet,https://example.com/product,158
user_304,2025-05-21 00:47:42.277575,homepage_view,session_29,desktop,https://example.com/homepage,110
user_370,2025-05-17 05:47:42.277847,cart_add,session_21,tablet,https://example.com/cart,99
user_125,2025-05-14 08:47:42.278121,product_click,session_2,mobile,https://example.com/product,174
user_554,2025-04-27 00:47:42.278420,product_click,session_20,mobile,https://example.com/product,79
user_559,2025-05-17 04:47:42.278692,homepage_view,session_5,mobile,https://example.com/homepage,166
user_402,2025-04-27 00:47:42.278959,cart_add,session_78,mobile,https://example.com/cart,103
user_465,2025-05-12 05:47:42.279227,homepage_view,session_72,mobile,https://example.com/homepage,139
user_24,2025-05-23 05:47:42.279492,cart_add,session_28,mobile,https://example.com/cart,24
user_730,2025-05-25 01:47:42.279760,cart_add,session_15,mobile,https://example.com/cart,7
user_415,2025-05-01 15:47:42.280025,product_click,session_26,desktop,https://example.com/product,141
user_525,2025-05-11 06:47:42.280299,homepage_view,session_69,mobile,https://example.com/homepage,93
user_740,2025-05-19 22:47:42.280567,checkout_start,session_63,mobile,https://example.com/checkout,130
user_318,2025-05-11 03:47:42.280834,homepage_view,session_52,desktop,https://example.com/homepage,78
user_804,2025-05-08 13:47:42.281133,checkout_start,session_14,desktop,https://example.com/checkout,135
user_622,2025-05-16 01:47:42.281400,product_click,session_67,tablet,https://example.com/product,73
user_929,2025-05-14 18:47:42.281680,homepage_view,session_13,tablet,https://example.com/homepage,36
user_998,2025-05-03 21:47:42.281949,product_click,session_24,desktop,https://example.com/product,172
user_428,2025-05-21 12:47:42.282216,product_click,session_62,mobile,https://example.com/product,60
user_659,2025-04-29 01:47:42.282483,product_click,session_43,desktop,https://example.com/product,144
user_409,2025-05-01 23:47:42.282769,homepage_view,session_3,tablet,https://example.com/homepage,174
user_424,2025-05-13 18:47:42.283037,product_click,session_6,tablet,https://example.com/product,25
user_882,2025-05-04 20:47:42.283303,cart_add,session_13,tablet,https://example.com/cart,160
user_658,2025-05-04 20:47:42.283570,product_click,session_31,desktop,https://example.com/product,41
user_985,2025-04-27 19:47:42.283840,homepage_view,session_91,tablet,https://example.com/homepage,115
user_542,2025-05-01 02:47:42.284110,homepage_view,session_90,tablet,https://example.com/homepage,31
user_486,2025-05-15 19:47:42.284885,cart_add,session_87,tablet,https://example.com/cart,7
user_120,2025-05-10 05:47:42.285810,cart_add,session_80,tablet,https://example.com/cart,15
user_325,2025-05-18 05:47:42.286105,homepage_view,session_64,desktop,https://example.com/homepage,158
user_391,2025-05-17 06:47:42.286426,homepage_view,session_16,mobile,https://example.com/homepage,60
user_996,2025-05-19 18:47:42.286802,product_click,session_48,tablet,https://example.com/product,168
user_349,2025-05-10 00:47:42.287088,cart_add,session_38,desktop,https://example.com/cart,125
user_233,2025-05-12 21:47:42.287377,product_click,session_36,desktop,https://example.com/product,118
user_174,2025-04-27 04:47:42.287650,product_click,session_82,tablet,https://example.com/product,73
user_742,2025-05-24 13:47:42.287920,checkout_start,session_67,mobile,https://example.com/checkout,40
user_27,2025-04-30 08:47:42.288189,product_click,session_91,mobile,https://example.com/product,100
user_396,2025-05-21 04:47:42.288456,homepage_view,session_22,tablet,https://example.com/homepage,72
user_608,2025-05-04 23:47:42.288729,product_click,session_11,desktop,https://example.com/product,156
user_952,2025-04-28 14:47:42.288996,homepage_view,session_63,tablet,https://example.com/homepage,177
user_658,2025-05-08 07:47:42.289264,checkout_start,session_91,desktop,https://example.com/checkout,9
user_219,2025-05-07 20:47:42.289531,purchase_complete,session_81,tablet,https://example.com/purchase,11
user_422,2025-04-29 05:47:42.289825,product_click,session_79,mobile,https://example.com/product,47
user_901,2025-05-24 04:47:42.290094,product_click,session_93,mobile,https://example.com/product,74
user_622,2025-05-17 07:47:42.290362,product_click,session_43,mobile,https://example.com/product,93
user_218,2025-05-04 12:47:42.290629,purchase_complete,session_48,mobile,https://example.com/purchase,61
user_144,2025-05-03 09:47:42.290897,homepage_view,session_51,desktop,https://example.com/homepage,108
user_858,2025-05-04 02:47:42.291165,cart_add,session_28,mobile,https://example.com/cart,112
user_762,2025-05-19 13:47:42.291434,homepage_view,session_49,tablet,https://example.com/homepage,29
user_664,2025-05-23 20:47:42.291701,homepage_view,session_24,tablet,https://example.com/homepage,115
user_565,2025-05-15 19:47:42.291968,product_click,session_32,tablet,https://example.com/product,172
user_104,2025-05-13 23:47:42.292423,cart_add,session_77,tablet,https://example.com/cart,30
user_947,2025-05-07 01:47:42.292721,checkout_start,session_91,tablet,https://example.com/checkout,53
user_503,2025-05-06 03:47:42.293007,homepage_view,session_39,desktop,https://example.com/homepage,75
user_712,2025-05-02 12:47:42.293283,homepage_view,session_80,desktop,https://example.com/homepage,105
user_359,2025-05-23 07:47:42.293586,product_click,session_27,tablet,https://example.com/product,174
user_924,2025-05-08 13:47:42.293858,homepage_view,session_63,desktop,https://example.com/homepage,98
user_868,2025-04-30 14:47:42.294126,product_click,session_53,mobile,https://example.com/product,58
user_881,2025-04-26 21:47:42.294393,homepage_view,session_49,mobile,https://example.com/homepage,52
user_3,2025-05-13 03:47:42.294660,homepage_view,session_2,desktop,https://example.com/homepage,138
user_133,2025-05-08 21:47:42.294927,product_click,session_56,tablet,https://example.com/product,36
user_414,2025-05-09 14:47:42.295193,cart_add,session_25,tablet,https://example.com/cart,160
user_930,2025-04-30 23:47:42.295460,cart_add,session_5,tablet,https://example.com/cart,175
user_566,2025-05-05 18:47:42.295730,homepage_view,session_81,desktop,https://example.com/homepage,41
user_764,2025-05-23 20:47:42.295998,cart_add,session_54,desktop,https://example.com/cart,10
user_944,2025-05-14 01:47:42.296264,purchase_complete,session_23,mobile,https://example.com/purchase,51
user_160,2025-05-22 02:47:42.296530,homepage_view,session_26,desktop,https://example.com/homepage,125
user_168,2025-04-28 00:47:42.296796,homepage_view,session_86,tablet,https://example.com/homepage,124
user_409,2025-05-08 00:47:42.297075,checkout_start,session_31,mobile,https://example.com/checkout,37
user_474,2025-05-09 01:47:42.297345,product_click,session_21,desktop,https://example.com/product,136
user_30,2025-05-09 12:47:42.297612,checkout_start,session_45,mobile,https://example.com/checkout,27
user_997,2025-05-10 05:47:42.297877,homepage_view,session_72,mobile,https://example.com/homepage,111
user_720,2025-05-12 19:47:42.298160,checkout_start,session_7,mobile,https://example.com/checkout,86
user_963,2025-05-22 12:47:42.298428,homepage_view,session_24,mobile,https://example.com/homepage,52
user_343,2025-05-21 14:47:42.298696,homepage_view,session_81,mobile,https://example.com/homepage,44
user_984,2025-05-20 08:47:42.298962,homepage_view,session_69,tablet,https://example.com/homepage,43
user_619,2025-05-03 18:47:42.299235,product_click,session_39,mobile,https://example.com/product,86
user_878,2025-05-11 03:47:42.299508,product_click,session_12,desktop,https://example.com/product,42
user_78,2025-05-13 23:47:42.299849,homepage_view,session_50,tablet,https://example.com/homepage,105
user_77,2025-05-15 18:47:42.300289,homepage_view,session_48,tablet,https://example.com/homepage,88
user_994,2025-05-13 19:47:42.300578,homepage_view,session_81,desktop,https://example.com/homepage,17
user_359,2025-05-12 22:47:42.300856,product_click,session_64,mobile,https://example.com/product,96
user_556,2025-05-23 11:47:42.301128,homepage_view,session_28,mobile,https://example.com/homepage,61
user_58,2025-05-10 09:47:42.301399,homepage_view,session_52,tablet,https://example.com/homepage,79
user_371,2025-05-18 18:47:42.301694,product_click,session_75,tablet,https://example.com/product,13
user_579,2025-04-27 22:47:42.301966,homepage_view,session_93,tablet,https://example.com/homepage,123
user_254,2025-05-04 00:47:42.302366,homepage_view,session_82,mobile,https://example.com/homepage,123
user_844,2025-05-08 08:47:42.302643,homepage_view,session_40,mobile,https://example.com/homepage,150
user_517,2025-05-20 16:47:42.302914,product_click,session_93,desktop,https://example.com/product,110
user_341,2025-05-13 13:47:42.303225,cart_add,session_58,mobile,https://example.com/cart,163
user_862,2025-04-30 06:47:42.303499,cart_add,session_62,desktop,https://example.com/cart,37
user_680,2025-05-14 11:47:42.303790,cart_add,session_65,desktop,https://example.com/cart,133
user_770,2025-05-15 16:47:42.304060,homepage_view,session_65,desktop,https://example.com/homepage,154
user_943,2025-05-04 18:47:42.304329,homepage_view,session_81,tablet,https://example.com/homepage,66
user_134,2025-04-29 12:47:42.304596,homepage_view,session_67,mobile,https://example.com/homepage,22
user_572,2025-05-17 21:47:42.304863,product_click,session_88,desktop,https://example.com/product,156
user_74,2025-05-19 21:47:42.305130,homepage_view,session_66,desktop,https://example.com/homepage,85
user_727,2025-05-01 23:47:42.305401,product_click,session_30,desktop,https://example.com/product,142
user_653,2025-04-26 12:47:42.305669,homepage_view,session_76,tablet,https://example.com/homepage,28
user_290,2025-05-21 15:47:42.305936,homepage_view,session_61,tablet,https://example.com/homepage,54
user_564,2025-05-01 13:47:42.306203,cart_add,session_39,mobile,https://example.com/cart,49
user_796,2025-05-20 03:47:42.306470,purchase_complete,session_27,mobile,https://example.com/purchase,105
user_380,2025-05-13 05:47:42.306742,homepage_view,session_21,tablet,https://example.com/homepage,125
user_899,2025-04-29 06:47:42.307011,homepage_view,session_32,desktop,https://example.com/homepage,85
user_173,2025-05-14 21:47:42.307293,cart_add,session_19,desktop,https://example.com/cart,70
user_599,2025-05-13 00:47:42.307583,homepage_view,session_74,tablet,https://example.com/homepage,170
user_979,2025-05-16 08:47:42.308197,homepage_view,session_40,mobile,https://example.com/homepage,44
user_684,2025-05-02 07:47:42.308489,homepage_view,session_23,mobile,https://example.com/homepage,123
user_369,2025-05-03 09:47:42.308768,product_click,session_29,mobile,https://example.com/product,169
user_392,2025-05-01 19:47:42.309041,homepage_view,session_76,desktop,https://example.com/homepage,121
user_746,2025-05-19 13:47:42.309338,homepage_view,session_53,desktop,https://example.com/homepage,70
user_73,2025-05-12 22:47:42.309611,checkout_start,session_74,tablet,https://example.com/checkout,174
user_91,2025-05-19 21:47:42.309880,cart_add,session_33,mobile,https://example.com/cart,87
user_595,2025-05-22 08:47:42.310150,product_click,session_77,desktop,https://example.com/product,25
user_687,2025-05-02 21:47:42.310428,product_click,session_30,desktop,https://example.com/product,99
user_337,2025-04-29 16:47:42.310697,homepage_view,session_4,mobile,https://example.com/homepage,7
user_224,2025-05-01 17:47:42.310965,homepage_view,session_78,mobile,https://example.com/homepage,94
user_547,2025-05-11 13:47:42.311230,product_click,session_14,tablet,https://example.com/product,54
user_410,2025-05-17 19:47:42.311501,checkout_start,session_3,tablet,https://example.com/checkout,5
user_417,2025-04-26 20:47:42.311767,homepage_view,session_7,tablet,https://example.com/homepage,159
user_86,2025-05-01 20:47:42.312033,homepage_view,session_80,mobile,https://example.com/homepage,14
user_530,2025-05-17 21:47:42.312299,checkout_start,session_86,desktop,https://example.com/checkout,132
user_178,2025-04-30 23:47:42.312580,homepage_view,session_6,tablet,https://example.com/homepage,104
user_300,2025-05-10 05:47:42.312847,homepage_view,session_14,desktop,https://example.com/homepage,54
