user_id,abone,satis,churn,timestamp,event_name,session_id,device,page_url,channel,location
user_202,False,False,False,2025-03-22 11:39:37,add_to_cart,session_9052,mobile,confirmation,social,Ankara
user_372,False,False,True,2025-03-22 11:47:29,checkout_start,session_3089,desktop,login,referral,Bursa
user_470,True,True,True,2025-03-22 12:18:57,add_to_cart,session_9711,mobile,payment,paid,Istanbul
user_23,False,False,False,2025-03-22 12:32:30,page_view,session_5798,desktop,register,email,Gaziantep
user_88,False,False,True,2025-03-22 12:49:44,checkout_start,session_9375,desktop,product,direct,Konya
user_321,False,False,False,2025-03-22 12:52:42,payment,session_2500,tablet,payment,paid,Ankara
user_360,True,False,True,2025-03-22 12:54:43,search,session_4142,tablet,login,social,Konya
user_193,True,False,True,2025-03-22 13:15:05,login,session_9471,desktop,product,organic,Adana
user_230,True,True,False,2025-03-22 13:33:00,search,session_2331,desktop,home,social,Istanbul
user_464,True,True,True,2025-03-22 13:45:21,login,session_5249,mobile,checkout,referral,Istanbul
user_309,True,False,False,2025-03-22 13:55:06,payment,session_1326,desktop,register,organic,Izmir
user_266,False,True,False,2025-03-22 14:13:21,add_to_cart,session_5351,mobile,home,direct,Istanbul
user_126,False,True,False,2025-03-22 14:17:03,search,session_9779,mobile,product,paid,Istanbul
user_68,False,True,True,2025-03-22 14:26:18,payment,session_3641,tablet,register,paid,Adana
user_207,True,True,True,2025-03-22 14:51:07,payment,session_9606,tablet,home,social,Konya
user_245,False,False,False,2025-03-22 14:51:17,payment,session_8305,tablet,confirmation,paid,Istanbul
user_357,False,False,False,2025-03-22 15:09:05,login,session_6809,tablet,home,email,Izmir
user_465,False,True,False,2025-03-22 15:12:28,add_to_cart,session_3087,mobile,login,direct,Gaziantep
user_146,True,True,True,2025-03-22 15:15:11,payment,session_2141,tablet,confirmation,organic,Istanbul
user_295,True,True,True,2025-03-22 15:22:35,payment,session_7607,desktop,payment,social,Istanbul
user_137,True,True,True,2025-03-22 15:26:00,add_to_cart,session_9093,tablet,payment,organic,Adana
user_74,True,False,True,2025-03-22 16:13:09,page_view,session_9195,tablet,confirmation,organic,Istanbul
user_430,True,True,False,2025-03-22 16:17:32,page_view,session_8662,mobile,home,organic,Istanbul
user_335,True,False,True,2025-03-22 16:30:16,checkout_start,session_7331,mobile,login,referral,Antalya
user_85,False,False,False,2025-03-22 16:31:13,login,session_6744,tablet,payment,referral,Izmir
user_64,False,False,True,2025-03-22 16:42:49,page_view,session_6470,desktop,home,email,Bursa
user_59,False,True,True,2025-03-22 16:56:47,payment,session_6342,tablet,product,direct,Gaziantep
user_316,False,True,True,2025-03-22 17:22:16,register,session_8424,tablet,home,paid,Adana
user_77,True,True,True,2025-03-22 17:23:40,checkout_start,session_6579,desktop,checkout,paid,Bursa
user_49,False,False,False,2025-03-22 17:45:13,checkout_start,session_7373,desktop,login,email,Bursa
user_7,False,True,True,2025-03-22 17:57:58,login,session_1665,desktop,confirmation,email,Gaziantep
user_183,True,False,True,2025-03-22 18:09:36,register,session_2727,desktop,product,paid,Konya
user_134,False,False,False,2025-03-22 19:42:25,checkout_start,session_7029,tablet,product,direct,Istanbul
user_5,True,True,False,2025-03-22 19:55:01,search,session_4848,mobile,register,social,Konya
user_42,False,True,False,2025-03-22 20:07:23,page_view,session_4928,mobile,confirmation,social,Adana
user_282,False,True,True,2025-03-22 21:09:32,payment,session_5739,desktop,login,email,Istanbul
user_300,True,False,False,2025-03-22 21:12:24,payment,session_1140,desktop,cart,referral,Konya
user_305,True,False,False,2025-03-22 21:38:40,checkout_start,session_3004,tablet,cart,organic,Konya
user_30,False,False,True,2025-03-22 21:38:44,page_view,session_9816,desktop,checkout,social,Adana
user_430,True,True,False,2025-03-22 21:54:46,register,session_6607,tablet,register,email,Bursa
user_472,True,True,False,2025-03-22 22:14:23,page_view,session_5678,tablet,checkout,email,Izmir
user_131,False,True,True,2025-03-22 22:21:50,login,session_8243,mobile,product,referral,Antalya
user_271,False,True,True,2025-03-22 22:23:15,page_view,session_7719,mobile,login,referral,Ankara
user_277,True,False,True,2025-03-22 22:33:36,payment,session_7049,desktop,login,email,Antalya
user_498,True,False,False,2025-03-22 22:54:00,payment,session_6164,desktop,login,referral,Antalya
user_104,True,False,False,2025-03-22 23:48:25,add_to_cart,session_3049,tablet,cart,email,Adana
user_191,True,True,True,2025-03-23 00:15:06,payment,session_6888,tablet,home,email,Gaziantep
user_187,True,False,True,2025-03-23 01:02:47,add_to_cart,session_7846,desktop,product,organic,Konya
user_138,True,True,True,2025-03-23 01:07:20,payment,session_6522,desktop,confirmation,organic,Konya
user_3,True,True,True,2025-03-23 01:24:05,payment,session_8740,mobile,product,direct,Gaziantep
user_149,False,False,True,2025-03-23 01:49:56,search,session_3782,tablet,confirmation,referral,Bursa
user_218,False,False,True,2025-03-23 01:50:22,login,session_9826,tablet,checkout,email,Ankara
user_404,True,True,False,2025-03-23 01:53:23,register,session_5483,desktop,register,referral,Konya
user_373,False,True,False,2025-03-23 02:23:18,page_view,session_4440,desktop,register,organic,Istanbul
user_186,True,False,False,2025-03-23 02:33:33,page_view,session_6907,mobile,login,paid,Ankara
user_11,False,True,True,2025-03-23 02:50:26,register,session_1933,tablet,checkout,email,Gaziantep
user_372,False,False,True,2025-03-23 02:52:48,payment,session_4171,mobile,cart,email,Gaziantep
user_124,False,False,False,2025-03-23 03:10:20,add_to_cart,session_8792,desktop,home,referral,Gaziantep
user_185,False,True,True,2025-03-23 03:20:42,payment,session_1250,mobile,register,email,Ankara
user_35,True,False,False,2025-03-23 03:29:56,payment,session_6297,desktop,cart,organic,Adana
user_439,False,True,False,2025-03-23 03:36:29,checkout_start,session_3847,desktop,cart,organic,Konya
user_18,False,True,False,2025-03-23 03:36:37,search,session_5426,desktop,cart,direct,Ankara
user_418,True,False,True,2025-03-23 03:52:43,search,session_1042,mobile,register,paid,Antalya
user_25,False,True,False,2025-03-23 03:55:41,search,session_7616,mobile,register,social,Antalya
user_490,False,True,False,2025-03-23 04:00:51,payment,session_4307,mobile,checkout,direct,Antalya
user_344,True,True,True,2025-03-23 04:58:14,register,session_7964,mobile,payment,direct,Gaziantep
user_487,True,False,True,2025-03-23 04:59:51,register,session_6687,mobile,checkout,paid,Istanbul
user_270,True,True,False,2025-03-23 05:10:16,register,session_5463,mobile,register,referral,Bursa
user_106,False,True,False,2025-03-23 05:11:53,checkout_start,session_9374,mobile,product,organic,Ankara
user_85,False,False,False,2025-03-23 05:13:23,payment,session_2176,mobile,payment,email,Bursa
user_227,False,False,False,2025-03-23 05:17:43,login,session_4563,tablet,cart,referral,Bursa
user_235,True,False,True,2025-03-23 05:28:04,add_to_cart,session_5978,mobile,checkout,social,Izmir
user_478,False,True,True,2025-03-23 05:36:43,login,session_5774,tablet,cart,organic,Ankara
user_92,True,True,True,2025-03-23 05:36:55,checkout_start,session_2834,tablet,checkout,referral,Antalya
user_168,True,True,False,2025-03-23 06:24:06,search,session_8561,mobile,checkout,social,Gaziantep
user_489,True,False,False,2025-03-23 06:29:32,payment,session_9087,mobile,checkout,email,Gaziantep
user_64,False,False,True,2025-03-23 06:36:09,login,session_2061,desktop,cart,direct,Bursa
user_365,True,True,True,2025-03-23 06:38:20,checkout_start,session_9312,mobile,home,email,Bursa
user_297,True,False,True,2025-03-23 06:39:58,add_to_cart,session_3974,mobile,cart,social,Konya
user_455,False,False,True,2025-03-23 06:52:28,payment,session_7587,mobile,home,direct,Adana
user_373,False,True,False,2025-03-23 07:08:57,login,session_3837,desktop,checkout,referral,Izmir
user_93,True,True,False,2025-03-23 07:20:10,add_to_cart,session_3743,desktop,home,social,Izmir
user_425,True,True,False,2025-03-23 07:23:40,checkout_start,session_5545,mobile,confirmation,organic,Gaziantep
user_248,False,False,False,2025-03-23 07:26:20,search,session_4461,desktop,checkout,social,Gaziantep
user_460,True,True,True,2025-03-23 07:27:33,page_view,session_4166,mobile,payment,email,Konya
user_89,True,False,True,2025-03-23 08:07:18,payment,session_1828,tablet,checkout,organic,Izmir
user_377,False,True,True,2025-03-23 08:34:30,login,session_3495,mobile,payment,organic,Istanbul
user_177,True,True,False,2025-03-23 08:44:45,register,session_8837,desktop,product,organic,Gaziantep
user_89,True,False,True,2025-03-23 08:47:25,register,session_4069,mobile,home,referral,Ankara
user_408,True,False,False,2025-03-23 08:51:42,add_to_cart,session_2032,tablet,checkout,referral,Izmir
user_304,False,False,True,2025-03-23 09:06:25,payment,session_5372,tablet,checkout,referral,Gaziantep
user_92,True,True,True,2025-03-23 09:31:16,page_view,session_9014,mobile,product,direct,Adana
user_294,True,False,False,2025-03-23 09:31:35,checkout_start,session_4491,mobile,payment,direct,Izmir
user_218,False,False,True,2025-03-23 09:42:27,register,session_1815,desktop,home,direct,Gaziantep
user_141,False,False,True,2025-03-23 09:50:57,register,session_8263,tablet,product,referral,Bursa
user_383,False,True,True,2025-03-23 10:01:29,login,session_9391,mobile,login,direct,Antalya
user_15,True,False,True,2025-03-23 10:29:00,checkout_start,session_9519,desktop,home,social,Konya
user_83,False,True,False,2025-03-23 10:49:28,register,session_9640,desktop,login,organic,Antalya
user_275,True,True,True,2025-03-23 11:12:23,register,session_1478,desktop,home,social,Ankara
user_111,True,True,True,2025-03-23 11:13:02,login,session_4420,desktop,register,social,Konya
user_113,True,True,True,2025-03-23 11:20:32,checkout_start,session_9823,desktop,cart,referral,Istanbul
user_260,False,True,True,2025-03-23 11:42:22,checkout_start,session_4122,tablet,login,organic,Gaziantep
user_145,False,False,False,2025-03-23 11:55:28,page_view,session_8402,desktop,cart,email,Antalya
user_169,False,False,False,2025-03-23 12:09:18,register,session_8343,desktop,cart,paid,Istanbul
user_153,False,True,False,2025-03-23 12:15:35,payment,session_3745,tablet,product,email,Konya
user_274,True,False,True,2025-03-23 12:39:33,search,session_6341,tablet,cart,referral,Antalya
user_203,False,False,False,2025-03-23 12:39:48,page_view,session_9580,tablet,payment,direct,Antalya
user_101,False,True,True,2025-03-23 12:54:50,search,session_6395,desktop,home,social,Ankara
user_59,False,True,True,2025-03-23 13:24:59,search,session_4257,tablet,login,referral,Adana
user_63,False,False,True,2025-03-23 13:25:49,register,session_8011,mobile,cart,direct,Antalya
user_217,True,False,True,2025-03-23 13:37:53,search,session_4048,tablet,register,email,Bursa
user_260,False,True,True,2025-03-23 13:50:20,page_view,session_1706,mobile,confirmation,organic,Bursa
user_232,True,False,True,2025-03-23 14:09:36,register,session_9017,desktop,register,social,Adana
user_168,True,True,False,2025-03-23 14:15:55,page_view,session_8791,desktop,register,email,Adana
user_90,True,False,False,2025-03-23 14:19:12,login,session_9378,tablet,checkout,organic,Konya
user_23,False,False,False,2025-03-23 14:20:41,register,session_4709,tablet,payment,organic,Bursa
user_270,True,True,False,2025-03-23 14:39:30,payment,session_3488,desktop,confirmation,referral,Adana
user_161,True,True,False,2025-03-23 14:47:56,payment,session_7082,tablet,checkout,referral,Izmir
user_203,False,False,False,2025-03-23 14:55:46,page_view,session_2885,mobile,login,social,Izmir
user_44,False,True,False,2025-03-23 15:11:17,add_to_cart,session_5741,desktop,checkout,organic,Izmir
user_249,False,False,True,2025-03-23 15:15:24,page_view,session_8935,tablet,register,organic,Ankara
user_446,True,True,False,2025-03-23 15:47:16,search,session_8226,tablet,confirmation,direct,Antalya
user_223,True,True,False,2025-03-23 15:52:12,checkout_start,session_3347,mobile,home,social,Adana
user_182,False,True,True,2025-03-23 16:09:53,register,session_3485,mobile,register,organic,Antalya
user_128,True,False,True,2025-03-23 16:22:06,register,session_8964,tablet,register,paid,Gaziantep
user_139,True,True,False,2025-03-23 16:24:57,register,session_8028,tablet,home,social,Konya
user_340,True,True,True,2025-03-23 16:25:59,checkout_start,session_2389,tablet,checkout,paid,Istanbul
user_132,False,True,True,2025-03-23 16:54:16,add_to_cart,session_9766,mobile,confirmation,referral,Izmir
user_460,True,True,True,2025-03-23 16:54:30,payment,session_4414,desktop,register,social,Izmir
user_56,True,True,True,2025-03-23 17:32:56,page_view,session_7033,mobile,home,email,Antalya
user_312,False,True,False,2025-03-23 17:37:12,login,session_8255,desktop,cart,paid,Izmir
user_467,False,True,True,2025-03-23 17:54:02,search,session_8946,mobile,register,referral,Konya
user_6,False,False,False,2025-03-23 18:02:28,login,session_9909,tablet,cart,organic,Istanbul
user_328,True,False,False,2025-03-23 18:11:14,add_to_cart,session_3309,mobile,product,paid,Bursa
user_323,False,False,True,2025-03-23 18:14:10,add_to_cart,session_7944,mobile,payment,social,Istanbul
user_20,False,False,True,2025-03-23 18:24:01,page_view,session_3335,mobile,register,organic,Adana
user_274,True,False,True,2025-03-23 18:27:01,payment,session_2974,desktop,product,referral,Antalya
user_281,True,True,False,2025-03-23 18:40:48,checkout_start,session_1609,desktop,home,referral,Izmir
user_437,False,True,False,2025-03-23 18:53:42,payment,session_8088,tablet,login,organic,Istanbul
user_164,False,True,True,2025-03-23 19:26:06,register,session_3865,tablet,payment,organic,Konya
user_285,False,False,True,2025-03-23 19:27:21,search,session_6718,mobile,confirmation,referral,Istanbul
user_329,True,True,False,2025-03-23 19:33:21,page_view,session_2523,tablet,home,referral,Istanbul
user_117,True,False,True,2025-03-23 19:34:57,checkout_start,session_3869,mobile,home,paid,Istanbul
user_441,False,True,True,2025-03-23 19:50:33,add_to_cart,session_6563,desktop,home,organic,Ankara
user_262,False,True,True,2025-03-23 20:13:34,search,session_7055,mobile,login,paid,Antalya
user_270,True,True,False,2025-03-23 20:45:08,add_to_cart,session_5866,tablet,checkout,social,Izmir
user_176,True,False,False,2025-03-23 21:12:59,add_to_cart,session_9759,tablet,checkout,paid,Bursa
user_139,True,True,False,2025-03-23 21:17:16,login,session_8809,desktop,register,paid,Bursa
user_179,False,True,False,2025-03-23 21:25:24,search,session_4505,mobile,cart,email,Bursa
user_461,True,True,False,2025-03-23 21:29:22,payment,session_4860,mobile,payment,direct,Bursa
user_466,False,True,True,2025-03-23 21:38:26,register,session_8257,desktop,login,social,Adana
user_50,False,False,False,2025-03-23 21:42:21,register,session_2265,desktop,register,social,Adana
user_117,True,False,True,2025-03-23 22:28:16,add_to_cart,session_2428,mobile,login,email,Istanbul
user_197,False,False,True,2025-03-23 22:31:13,register,session_2775,desktop,login,direct,Antalya
user_415,False,False,True,2025-03-23 22:45:28,search,session_2968,desktop,cart,paid,Izmir
user_106,False,True,False,2025-03-23 22:45:29,search,session_6552,desktop,login,organic,Gaziantep
user_158,True,False,True,2025-03-23 23:11:02,page_view,session_7446,mobile,home,direct,Antalya
user_171,True,False,True,2025-03-23 23:17:56,add_to_cart,session_7571,mobile,login,social,Izmir
user_477,False,False,True,2025-03-23 23:25:52,search,session_7639,desktop,confirmation,social,Bursa
user_78,True,True,False,2025-03-23 23:30:31,register,session_8348,desktop,home,paid,Antalya
user_339,False,False,True,2025-03-23 23:37:57,page_view,session_6276,mobile,cart,referral,Gaziantep
user_136,True,True,False,2025-03-24 00:09:44,page_view,session_3949,tablet,confirmation,direct,Izmir
user_417,True,True,False,2025-03-24 00:29:23,add_to_cart,session_4524,tablet,register,organic,Antalya
user_280,True,False,False,2025-03-24 00:47:29,add_to_cart,session_1755,mobile,checkout,email,Izmir
user_389,False,True,False,2025-03-24 00:49:16,page_view,session_7407,desktop,payment,referral,Antalya
user_114,False,False,True,2025-03-24 00:55:02,add_to_cart,session_2116,mobile,login,social,Gaziantep
user_308,False,True,False,2025-03-24 01:13:30,register,session_5088,tablet,checkout,paid,Konya
user_27,False,False,True,2025-03-24 01:27:18,payment,session_1370,mobile,login,email,Ankara
user_497,True,True,True,2025-03-24 01:29:29,login,session_2961,desktop,payment,email,Istanbul
user_404,True,True,False,2025-03-24 01:33:52,checkout_start,session_4657,desktop,confirmation,social,Adana
user_10,False,True,False,2025-03-24 01:51:23,checkout_start,session_8092,mobile,home,paid,Bursa
user_38,True,False,True,2025-03-24 01:54:29,register,session_8850,mobile,payment,social,Konya
user_69,False,True,False,2025-03-24 02:01:15,checkout_start,session_1346,tablet,payment,paid,Ankara
user_408,True,False,False,2025-03-24 02:15:00,payment,session_4224,tablet,payment,social,Gaziantep
user_90,True,False,False,2025-03-24 02:30:44,page_view,session_2080,mobile,confirmation,referral,Istanbul
user_72,True,False,True,2025-03-24 02:50:02,search,session_8282,tablet,register,organic,Konya
user_95,True,False,False,2025-03-24 02:56:47,payment,session_5954,tablet,home,referral,Gaziantep
user_447,False,True,False,2025-03-24 02:59:17,login,session_6985,tablet,checkout,referral,Ankara
user_269,True,True,False,2025-03-24 03:01:25,register,session_7075,mobile,checkout,organic,Antalya
user_170,False,True,False,2025-03-24 03:01:36,checkout_start,session_9588,tablet,confirmation,paid,Izmir
user_396,False,False,False,2025-03-24 03:01:47,search,session_8397,tablet,register,referral,Istanbul
user_63,False,False,True,2025-03-24 03:21:16,payment,session_9783,tablet,checkout,direct,Konya
user_285,False,False,True,2025-03-24 03:25:19,login,session_4173,tablet,home,social,Izmir
user_471,True,True,False,2025-03-24 03:29:06,page_view,session_3356,tablet,payment,organic,Konya
user_131,False,True,True,2025-03-24 03:37:51,add_to_cart,session_3425,tablet,payment,referral,Ankara
user_436,True,True,True,2025-03-24 03:45:24,checkout_start,session_1119,mobile,cart,paid,Gaziantep
user_27,False,False,True,2025-03-24 03:56:16,payment,session_5159,mobile,product,referral,Izmir
user_18,False,True,False,2025-03-24 04:01:26,search,session_6202,desktop,login,paid,Adana
user_57,True,False,True,2025-03-24 04:30:49,payment,session_3533,mobile,confirmation,email,Gaziantep
user_87,True,True,True,2025-03-24 04:59:11,search,session_2548,mobile,login,email,Gaziantep
user_3,True,True,True,2025-03-24 05:13:28,search,session_4059,mobile,register,social,Izmir
user_271,False,True,True,2025-03-24 05:14:39,page_view,session_7271,mobile,confirmation,paid,Gaziantep
user_471,True,True,False,2025-03-24 05:17:30,page_view,session_6007,tablet,login,referral,Antalya
user_48,True,True,True,2025-03-24 05:33:45,register,session_2428,mobile,product,email,Gaziantep
user_6,False,False,False,2025-03-24 05:38:37,search,session_7151,desktop,register,paid,Konya
user_103,True,True,True,2025-03-24 05:58:46,search,session_5744,desktop,payment,organic,Ankara
user_234,True,True,False,2025-03-24 06:04:59,checkout_start,session_6909,mobile,cart,organic,Istanbul
user_280,True,False,False,2025-03-24 06:27:46,payment,session_4173,mobile,cart,organic,Konya
user_298,False,True,True,2025-03-24 06:29:13,search,session_6460,tablet,payment,direct,Ankara
user_439,False,True,False,2025-03-24 06:37:59,register,session_3645,desktop,register,email,Konya
user_320,False,False,False,2025-03-24 06:49:35,add_to_cart,session_4278,tablet,product,paid,Ankara
user_463,False,True,False,2025-03-24 07:06:17,login,session_5446,desktop,register,referral,Antalya
user_100,False,True,False,2025-03-24 07:14:02,payment,session_1191,mobile,product,social,Istanbul
user_272,True,False,True,2025-03-24 07:17:46,page_view,session_6643,mobile,confirmation,social,Gaziantep
user_153,False,True,False,2025-03-24 08:12:22,payment,session_9396,desktop,product,email,Ankara
user_477,False,False,True,2025-03-24 08:14:02,page_view,session_3069,mobile,payment,paid,Gaziantep
user_263,True,True,True,2025-03-24 08:24:48,login,session_9293,desktop,checkout,email,Antalya
user_357,False,False,False,2025-03-24 08:34:42,login,session_1437,desktop,product,referral,Gaziantep
user_53,True,True,True,2025-03-24 08:56:21,search,session_3627,mobile,login,direct,Gaziantep
user_50,False,False,False,2025-03-24 09:07:14,page_view,session_6849,mobile,home,social,Gaziantep
user_417,True,True,False,2025-03-24 09:08:36,search,session_5475,tablet,login,paid,Istanbul
user_37,True,False,False,2025-03-24 09:13:38,login,session_2346,desktop,login,organic,Bursa
user_96,True,False,True,2025-03-24 09:48:39,login,session_1655,tablet,login,referral,Antalya
user_113,True,True,True,2025-03-24 09:57:21,register,session_9455,tablet,home,social,Ankara
user_147,False,True,True,2025-03-24 10:04:23,search,session_8306,tablet,home,direct,Istanbul
user_468,True,True,True,2025-03-24 10:06:04,search,session_6792,desktop,product,direct,Konya
user_187,True,False,True,2025-03-24 10:22:46,search,session_8149,mobile,register,direct,Gaziantep
user_148,True,True,True,2025-03-24 10:27:13,payment,session_1824,tablet,home,social,Antalya
user_268,False,False,False,2025-03-24 10:29:53,register,session_2527,mobile,payment,paid,Ankara
user_384,False,False,True,2025-03-24 10:38:42,register,session_4191,mobile,cart,paid,Bursa
user_170,False,True,False,2025-03-24 10:46:44,register,session_7465,tablet,register,paid,Gaziantep
user_297,True,False,True,2025-03-24 10:53:01,register,session_3415,tablet,home,direct,Istanbul
user_37,True,False,False,2025-03-24 11:06:53,payment,session_9865,mobile,payment,paid,Adana
user_37,True,False,False,2025-03-24 11:08:05,search,session_2581,desktop,confirmation,paid,Istanbul
user_478,False,True,True,2025-03-24 11:08:10,register,session_8570,desktop,home,paid,Istanbul
user_281,True,True,False,2025-03-24 11:08:23,search,session_4944,mobile,cart,referral,Antalya
user_381,False,False,True,2025-03-24 11:28:41,search,session_4202,mobile,payment,referral,Gaziantep
user_32,False,False,False,2025-03-24 11:52:00,payment,session_7498,desktop,confirmation,organic,Gaziantep
user_310,True,False,True,2025-03-24 12:33:53,search,session_7526,desktop,home,referral,Adana
user_167,True,True,True,2025-03-24 13:08:10,login,session_5708,mobile,payment,email,Bursa
user_116,True,True,True,2025-03-24 13:51:55,checkout_start,session_1745,mobile,payment,email,Antalya
user_314,False,False,True,2025-03-24 13:57:03,login,session_4723,mobile,payment,social,Adana
user_37,True,False,False,2025-03-24 14:10:35,search,session_5772,mobile,product,referral,Izmir
user_127,True,True,True,2025-03-24 14:14:59,login,session_9568,tablet,home,paid,Istanbul
user_300,True,False,False,2025-03-24 14:31:17,search,session_9408,desktop,home,email,Gaziantep
user_467,False,True,True,2025-03-24 14:47:16,register,session_4846,desktop,home,paid,Konya
user_446,True,True,False,2025-03-24 14:48:15,page_view,session_2541,desktop,register,email,Adana
user_140,False,False,False,2025-03-24 15:00:57,login,session_6263,desktop,register,organic,Bursa
user_428,False,False,True,2025-03-24 15:18:30,add_to_cart,session_6692,tablet,cart,social,Izmir
user_252,False,True,False,2025-03-24 15:36:41,login,session_8276,mobile,register,direct,Adana
user_331,False,False,True,2025-03-24 16:13:06,checkout_start,session_6660,mobile,register,paid,Adana
user_257,True,False,True,2025-03-24 16:19:24,payment,session_5725,desktop,payment,social,Adana
user_216,False,True,True,2025-03-24 16:27:23,checkout_start,session_6387,tablet,cart,referral,Gaziantep
user_462,False,False,False,2025-03-24 16:33:26,register,session_8853,desktop,product,direct,Konya
user_125,True,True,False,2025-03-24 16:43:53,search,session_9384,mobile,cart,email,Istanbul
user_444,False,True,True,2025-03-24 16:48:22,search,session_1015,tablet,register,paid,Izmir
user_82,True,True,False,2025-03-24 17:04:45,checkout_start,session_8307,tablet,checkout,referral,Istanbul
user_169,False,False,False,2025-03-24 17:27:29,page_view,session_3489,desktop,checkout,paid,Istanbul
user_262,False,True,True,2025-03-24 17:51:20,payment,session_2619,tablet,payment,paid,Ankara
user_163,True,False,False,2025-03-24 17:52:40,search,session_9923,mobile,confirmation,direct,Gaziantep
user_323,False,False,True,2025-03-24 18:42:07,register,session_6148,tablet,payment,email,Izmir
user_322,True,False,True,2025-03-24 19:29:25,page_view,session_7864,desktop,checkout,direct,Izmir
user_95,True,False,False,2025-03-24 20:33:15,checkout_start,session_6600,tablet,register,organic,Bursa
user_72,True,False,True,2025-03-24 20:39:50,search,session_2945,desktop,confirmation,social,Izmir
user_259,False,False,False,2025-03-24 21:19:39,page_view,session_6490,desktop,login,email,Ankara
user_63,False,False,True,2025-03-24 21:25:48,checkout_start,session_6465,desktop,cart,referral,Ankara
user_453,True,True,True,2025-03-24 21:46:53,page_view,session_4634,mobile,confirmation,social,Antalya
user_272,True,False,True,2025-03-24 22:06:47,register,session_6727,tablet,payment,email,Gaziantep
user_119,True,False,False,2025-03-24 23:01:37,login,session_3057,desktop,confirmation,direct,Izmir
user_19,True,True,False,2025-03-24 23:05:16,add_to_cart,session_5571,desktop,cart,paid,Gaziantep
user_493,False,False,True,2025-03-24 23:10:01,checkout_start,session_9431,mobile,login,referral,Ankara
user_305,True,False,False,2025-03-24 23:20:57,add_to_cart,session_5682,tablet,register,direct,Bursa
user_325,True,True,True,2025-03-25 00:13:40,add_to_cart,session_3315,tablet,home,referral,Istanbul
user_150,True,False,True,2025-03-25 00:34:48,search,session_6159,mobile,home,direct,Antalya
user_148,True,True,True,2025-03-25 00:39:08,search,session_4548,mobile,home,direct,Istanbul
user_278,False,False,False,2025-03-25 01:30:48,page_view,session_3743,mobile,confirmation,direct,Adana
user_297,True,False,True,2025-03-25 01:47:59,add_to_cart,session_2224,mobile,product,paid,Konya
user_420,True,False,True,2025-03-25 02:15:14,page_view,session_8998,mobile,payment,paid,Bursa
user_228,False,True,True,2025-03-25 02:22:19,register,session_6074,tablet,checkout,organic,Istanbul
user_157,False,True,True,2025-03-25 02:22:34,search,session_5685,mobile,product,social,Istanbul
user_95,True,False,False,2025-03-25 02:22:49,payment,session_8054,mobile,register,email,Izmir
user_281,True,True,False,2025-03-25 02:23:42,page_view,session_2825,mobile,home,paid,Izmir
user_204,True,False,False,2025-03-25 02:37:30,login,session_1517,desktop,register,social,Ankara
user_26,False,False,False,2025-03-25 02:39:44,login,session_4531,tablet,login,organic,Izmir
user_116,True,True,True,2025-03-25 02:41:55,checkout_start,session_2592,tablet,checkout,social,Gaziantep
user_405,False,False,False,2025-03-25 02:50:10,checkout_start,session_6728,mobile,cart,referral,Bursa
user_165,True,False,False,2025-03-25 02:52:45,page_view,session_2941,desktop,login,referral,Izmir
user_199,False,True,True,2025-03-25 02:58:18,page_view,session_3720,desktop,product,referral,Antalya
user_118,True,True,False,2025-03-25 03:02:37,search,session_3962,mobile,cart,email,Konya
user_380,False,True,True,2025-03-25 03:05:12,login,session_8206,mobile,login,paid,Bursa
user_101,False,True,True,2025-03-25 03:09:24,page_view,session_8649,desktop,product,paid,Bursa
user_228,False,True,True,2025-03-25 03:22:29,page_view,session_7840,mobile,register,social,Istanbul
user_123,False,False,False,2025-03-25 03:36:02,payment,session_7013,mobile,register,email,Gaziantep
user_16,False,True,True,2025-03-25 04:04:50,add_to_cart,session_8863,mobile,login,email,Bursa
user_430,True,True,False,2025-03-25 04:13:19,login,session_1369,tablet,confirmation,paid,Adana
user_387,False,True,False,2025-03-25 04:20:00,login,session_6494,desktop,cart,email,Ankara
user_435,True,False,True,2025-03-25 04:23:58,payment,session_7409,mobile,home,direct,Gaziantep
user_126,False,True,False,2025-03-25 04:28:19,search,session_2998,mobile,register,paid,Izmir
user_138,True,True,True,2025-03-25 04:31:05,register,session_4139,tablet,payment,direct,Gaziantep
user_185,False,True,True,2025-03-25 04:35:05,page_view,session_6327,mobile,login,email,Antalya
user_367,True,True,False,2025-03-25 04:44:41,checkout_start,session_7058,tablet,product,paid,Gaziantep
user_398,False,True,False,2025-03-25 05:09:44,search,session_9669,mobile,confirmation,social,Gaziantep
user_441,False,True,True,2025-03-25 05:25:19,checkout_start,session_9433,mobile,product,direct,Konya
user_14,False,True,True,2025-03-25 05:29:57,checkout_start,session_4926,desktop,login,direct,Antalya
user_391,True,False,False,2025-03-25 05:45:53,search,session_5567,mobile,payment,social,Izmir
user_37,True,False,False,2025-03-25 06:18:48,payment,session_9933,tablet,cart,direct,Gaziantep
user_174,True,True,True,2025-03-25 06:31:58,login,session_2994,desktop,register,organic,Gaziantep
user_436,True,True,True,2025-03-25 06:35:19,checkout_start,session_4334,mobile,register,paid,Istanbul
user_30,False,False,True,2025-03-25 06:48:13,login,session_7206,tablet,checkout,organic,Gaziantep
user_314,False,False,True,2025-03-25 06:58:14,register,session_2299,desktop,product,paid,Izmir
user_415,False,False,True,2025-03-25 06:59:10,checkout_start,session_9830,mobile,product,referral,Gaziantep
